profile_id,profile_picture,friend_count,post_count,account_age_days,likes_per_post,comments_per_post,shared_links,about_section,suspicious_activity
P06043,1,3867,609,1268,46.11,11.79,93,0,0
P06044,0,1377,161,939,33.25,2.58,21,0,0
P06045,1,1771,851,2552,8.8,14.48,61,0,0
P06046,1,12,886,2376,37.93,4.25,23,1,0
P06047,0,4334,989,195,0.78,18.21,87,0,0
P06048,1,3261,297,61,5.66,17.99,35,1,0
P06049,1,662,915,3096,1.48,5.87,17,0,0
P06050,1,3092,296,3635,6.77,1.67,19,0,0
P06051,1,693,593,561,37.6,12.23,7,0,0
P06052,1,3390,357,3449,44.27,8.97,14,0,0
P06053,1,1181,659,2944,13.94,2.87,76,0,0
P06054,0,3018,517,3366,5.96,10.63,99,0,0
P06055,1,1504,377,3123,13.65,19.85,77,0,0
P06056,1,1902,696,2891,32.36,1.38,46,0,0
P06057,1,4171,425,39,17.51,5.28,87,0,0
P06058,1,328,763,1767,48.06,10.77,23,0,0
P06059,1,1439,536,3643,6.55,15.87,46,1,0
P06060,1,3846,552,2775,49.52,0.38,17,0,0
P06061,1,4167,168,2037,0.62,14.66,31,0,0
P06062,0,224,514,2504,22.58,2.8,98,1,0
P06063,1,2520,363,2925,12.59,16.61,83,0,0
P06064,1,3714,682,1875,28.31,13.84,41,0,0
P06065,0,2407,429,787,4.83,9.13,95,1,0
P06066,1,810,568,1876,43.79,16.43,36,1,0
P06067,1,3117,82,1,6.83,14.66,32,0,0
P06068,0,4773,329,1492,29.37,15.18,0,0,0
P06069,0,3290,690,1129,1.67,5.8,91,0,0
P06070,0,4386,132,2263,15.55,12.39,26,0,0
P06071,1,2251,597,776,7.49,2.82,16,0,0
P06072,0,4661,456,2726,48.89,16.42,45,0,0
P06073,0,2529,352,1782,0.6,10.53,78,1,0
P06074,1,4606,782,413,17.62,16.5,77,0,0
P06075,0,923,343,209,15.14,4.22,94,1,0
P06076,0,3052,93,3129,32.87,2.61,33,0,0
P06077,0,15,381,1963,2.82,13.78,2,0,1
P06078,1,3596,867,2090,40.53,1.17,55,0,0
P06079,1,2403,761,2185,23.33,4.88,11,1,0
P06080,0,4451,294,1644,22.64,18.17,25,0,0
P06081,1,4925,197,3560,11.34,2.66,23,0,0
P06082,1,4010,78,1583,24.5,7.51,59,0,0
P06083,0,2646,677,2685,18.19,18.91,57,1,0
P06084,0,1101,550,2516,12.26,0.4,62,0,0
P06085,0,2975,819,725,8.43,8.91,97,0,0
P06086,1,1090,213,1412,36.42,15.73,7,0,0
P06087,1,2906,642,1221,7.1,18.18,75,0,0
P06088,0,1746,668,2249,8.4,14.71,72,0,0
P06089,1,4309,988,2239,28.85,17.77,25,0,0
P06090,0,1720,893,106,11.3,0.69,57,1,0
P06091,1,448,158,326,22.97,2.0,37,0,0
P06092,1,3012,833,2797,27.65,14.75,48,0,0
P06093,0,3504,738,643,13.72,15.07,42,0,0
P06094,1,1568,556,356,17.18,12.11,58,0,0
P06095,0,3186,200,2642,10.51,14.61,82,0,0
P06096,1,3491,21,2548,23.02,17.16,20,0,0
P06097,0,2546,338,1307,49.62,10.91,12,0,0
P06098,1,4805,241,2515,18.14,18.95,98,0,0
P06099,0,4475,740,507,32.67,13.88,2,0,0
P06100,1,1047,905,2153,31.79,9.44,88,0,0
P06101,0,4634,237,3365,39.32,8.43,31,0,0
P06102,1,4848,148,1089,35.6,15.0,20,0,0
P06103,0,4630,784,194,0.59,12.61,13,0,0
P06104,1,4768,578,1211,15.46,16.35,94,0,0
P06105,0,1064,6,46,43.51,15.62,7,0,0
P06106,0,3821,232,1385,26.98,10.48,6,0,0
P06107,1,567,868,3056,5.21,18.91,99,0,0
P06108,0,1436,803,2584,13.81,14.09,98,1,0
P06109,0,4510,767,1601,14.17,4.02,82,0,0
P06110,1,4544,578,1510,43.66,12.37,58,1,0
P06111,1,4705,761,846,27.67,4.04,1,0,0
P06112,0,2705,76,1602,30.42,11.18,68,0,0
P06113,1,2483,488,708,18.35,15.8,43,1,0
P06114,1,4800,925,3317,3.02,16.25,65,1,0
P06115,0,4829,86,807,3.76,13.02,17,0,0
P06116,1,3779,763,2659,21.02,15.67,78,0,0
P06117,1,4895,966,3249,8.87,9.44,15,1,0
P06118,1,2794,221,114,5.21,11.01,11,0,0
P06119,0,1860,412,2727,13.11,17.59,59,0,0
P06120,1,3336,583,630,37.1,9.86,99,0,0
P06121,0,1890,201,3236,3.65,7.02,85,0,0
P06122,0,4826,928,2266,22.41,15.94,91,0,0
P06123,0,4291,570,196,41.3,1.01,53,0,0
P06124,1,1097,275,400,13.4,19.17,39,0,0
P06125,1,1638,220,2796,15.09,6.8,42,0,0
P06126,1,1658,156,2728,44.21,12.59,21,0,0
P06127,1,1125,180,2039,32.5,13.71,3,0,0
P06128,0,263,724,75,39.89,2.74,75,0,0
P06129,0,2992,128,1449,14.46,16.46,20,1,0
P06130,0,160,242,286,49.84,11.44,90,1,0
P06131,0,1256,929,1568,7.04,6.56,22,0,0
P06132,1,4865,171,1322,48.1,17.01,41,0,0
P06133,1,310,502,860,45.1,12.5,90,1,0
P06134,0,226,479,741,27.59,15.72,40,1,0
P06135,0,272,876,1730,29.26,19.85,15,0,0
P06136,0,4412,269,2341,38.75,2.61,95,1,0
P06137,1,1922,420,808,15.34,14.99,35,1,0
P06138,1,3157,162,2933,26.37,15.15,16,0,0
P06139,1,2338,954,3518,45.12,17.49,53,0,0
P06140,1,1601,23,1959,3.41,8.16,81,1,0
P06141,1,3718,496,413,45.28,17.39,90,0,0
P06142,0,2422,192,430,36.44,12.8,6,0,0
P06143,0,1925,877,1813,38.49,1.38,40,0,0
P06144,1,566,389,1253,3.24,0.63,61,0,0
P06145,1,2915,496,3167,9.39,9.63,83,0,0
P06146,0,251,963,1918,46.26,15.72,56,0,0
P06147,1,2354,805,3510,6.2,7.68,98,0,0
P06148,1,3501,128,2218,31.56,17.04,32,0,0
P06149,1,4770,552,1340,39.13,9.84,25,0,0
P06150,1,2311,542,543,11.56,0.53,87,1,0
P06151,1,2115,35,1514,34.94,19.47,23,0,0
P06152,1,1602,456,1411,3.28,9.79,30,1,0
P06153,0,3270,360,3036,24.94,13.0,26,0,0
P06154,0,513,764,3628,16.72,3.99,48,0,0
P06155,0,441,949,71,32.29,5.95,72,0,0
P06156,0,0,876,1022,44.45,9.69,65,0,1
P06157,1,902,214,531,6.27,17.12,69,1,0
P06158,1,1220,286,2286,22.52,2.04,30,0,0
P06159,0,2321,767,2758,21.16,15.61,24,0,0
P06160,1,855,924,576,16.19,11.59,15,0,0
P06161,0,1017,368,1112,24.01,9.99,5,0,0
P06162,0,2220,468,1945,44.04,17.53,86,0,0
P06163,0,4680,898,712,48.68,2.36,68,0,0
P06164,0,3504,185,1558,0.14,19.82,16,0,0
P06165,0,4550,473,641,36.95,17.09,8,0,0
P06166,1,195,60,3225,30.75,6.51,89,1,0
P06167,1,4694,261,2637,49.73,9.03,61,0,0
P06168,1,1332,787,2237,4.5,0.5,12,0,0
P06169,0,4651,110,811,40.57,10.55,6,0,0
P06170,0,1517,828,3486,46.7,10.95,17,0,0
P06171,0,4534,941,3225,45.61,18.53,44,1,0
P06172,1,2697,140,1014,28.03,7.76,23,1,0
P06173,0,4454,744,2672,16.38,11.41,54,0,0
P06174,1,3107,534,1362,32.0,14.81,31,0,0
P06175,1,1057,78,2021,15.3,12.17,6,1,0
P06176,1,2705,493,2676,20.61,3.12,19,0,0
P06177,1,2063,30,1540,22.29,3.44,97,0,0
P06178,0,2792,515,2936,15.1,2.77,18,0,0
P06179,0,420,508,1861,17.09,4.35,61,1,0
P06180,0,4648,970,3106,0.37,6.57,13,0,0
P06181,1,2814,629,783,14.85,14.79,31,1,0
P06182,0,2840,65,670,23.62,1.22,8,0,0
P06183,0,1031,509,2769,8.65,16.41,99,0,0
P06184,1,1491,911,2573,40.28,5.25,48,1,0
P06185,0,4975,370,2584,26.88,12.27,89,1,0
P06186,1,1885,286,846,39.69,11.06,83,0,0
P06187,1,4947,175,1241,6.41,3.08,92,0,0
P06188,0,509,122,1277,41.03,5.75,15,0,0
P06189,0,1859,230,3043,47.91,5.92,94,0,0
P06190,0,1858,554,3274,17.62,12.48,23,0,0
P06191,1,913,3,3172,14.2,15.77,29,0,0
P06192,1,2065,701,1384,32.34,19.93,7,0,0
P06193,1,2966,815,1764,31.8,1.92,89,1,0
P06194,1,4889,411,2961,5.62,18.77,78,0,0
P06195,1,3837,249,177,46.34,11.23,9,0,0
P06196,0,1596,655,275,23.95,7.14,35,0,0
P06197,0,4442,486,2359,38.22,5.69,23,0,0
P06198,1,1055,344,1665,17.97,4.18,7,0,0
P06199,0,1023,893,3481,13.08,11.14,0,1,0
P06200,0,3204,332,790,5.56,18.92,73,1,0
P06201,1,575,452,3359,13.73,3.64,86,1,0
P06202,1,198,157,1676,49.67,8.72,73,0,0
P06203,1,1365,576,3596,32.9,4.08,32,1,0
P06204,1,1998,836,1424,40.14,3.51,30,0,0
P06205,0,1016,269,1240,47.93,17.33,76,0,0
P06206,1,3618,586,2745,3.95,5.24,61,0,0
P06207,0,25,417,3541,8.23,4.96,34,0,1
P06208,0,1558,439,26,46.4,18.2,43,0,0
P06209,1,3724,28,2960,28.23,7.72,46,0,0
P06210,0,3458,977,2469,31.74,0.17,31,0,0
P06211,1,3356,334,3085,21.38,14.42,62,0,0
P06212,0,2367,237,2548,40.72,10.34,21,0,0
P06213,1,470,152,2955,25.86,15.48,6,0,0
P06214,0,2467,605,2372,41.31,11.41,5,1,0
P06215,1,4746,748,1347,49.61,7.03,40,0,0
P06216,1,885,833,1590,32.34,1.33,79,0,0
P06217,0,875,114,1726,26.44,17.32,11,0,0
P06218,0,941,807,284,18.26,4.14,72,0,0
P06219,0,3041,730,1112,9.73,19.43,39,1,0
P06220,0,571,757,1068,32.83,4.92,68,0,0
P06221,1,4149,398,2545,3.13,16.54,57,0,0
P06222,1,604,31,911,47.81,15.77,2,1,0
P06223,0,4420,531,3569,32.38,9.25,99,0,0
P06224,0,3529,52,3649,47.97,8.03,42,0,0
P06225,0,4980,717,1814,13.61,14.07,73,0,0
P06226,1,4360,730,2192,47.33,10.57,7,1,0
P06227,0,381,194,2995,30.61,12.64,72,0,0
P06228,1,1236,304,3589,40.51,9.4,12,0,0
P06229,1,2380,706,81,8.95,11.14,55,0,0
P06230,0,3779,972,979,25.01,3.78,18,0,0
P06231,1,2105,344,1190,28.45,1.11,22,0,0
P06232,1,1517,81,1772,19.64,7.12,42,1,0
P06233,1,1533,0,3176,12.66,9.32,23,0,0
P06234,0,3294,166,1825,45.24,18.12,2,0,0
P06235,0,3440,316,2535,4.25,8.28,96,0,0
P06236,1,3489,182,1773,7.7,8.68,86,1,0
P06237,1,3945,964,1333,16.03,13.5,13,0,0
P06238,1,4642,897,2007,45.99,4.14,82,0,0
P06239,1,870,861,81,28.21,17.43,32,0,0
P06240,1,2150,272,93,18.66,8.55,86,0,0
P06241,1,3232,668,1344,20.13,18.62,26,1,0
P06242,0,3231,372,342,41.89,5.43,11,1,0
P06243,1,3766,361,2844,1.34,9.31,45,1,0
P06244,1,4960,899,2408,0.57,15.56,70,1,0
P06245,1,3207,200,1854,2.3,11.12,99,0,0
P06246,1,4493,191,1089,23.46,13.22,45,1,0
P06247,0,4487,340,623,29.06,5.61,81,1,0
P06248,1,3826,298,867,31.22,6.57,15,0,0
P06249,1,1612,505,2476,36.56,10.15,57,0,0
P06250,0,1077,587,3472,9.49,4.05,13,0,0
P06251,1,1300,139,170,13.11,2.53,84,1,0
P06252,0,2158,305,1782,12.18,16.88,42,0,0
P06253,0,2271,195,577,7.46,15.5,90,1,0
P06254,0,2529,60,67,12.22,18.64,24,0,0
P06255,1,3260,987,1515,30.68,11.73,14,0,0
P06256,1,363,968,1057,18.32,8.41,73,0,0
P06257,1,845,359,0,38.4,2.06,29,0,0
P06258,1,3032,306,2198,26.82,17.01,43,1,0
P06259,1,1327,479,901,10.6,9.13,8,0,0
P06260,0,3162,332,1807,23.37,11.22,91,0,0
P06261,0,391,865,2305,29.67,6.27,81,0,0
P06262,1,3255,82,749,43.31,10.48,10,0,0
P06263,0,2059,333,2675,41.69,15.64,65,1,0
P06264,1,3237,516,794,21.32,14.25,21,0,0
P06265,1,2046,730,2066,32.38,19.78,86,0,0
P06266,1,4241,923,1819,14.89,9.91,19,1,0
P06267,1,1305,765,2082,31.65,10.59,28,1,0
P06268,0,2894,473,370,45.64,1.05,89,1,0
P06269,0,2032,393,2538,31.23,7.79,62,1,0
P06270,1,764,599,2864,15.19,18.44,40,0,0
P06271,0,498,720,3312,32.2,7.01,75,1,0
P06272,1,3368,691,2054,45.14,15.32,92,0,0
P06273,0,2944,719,2596,6.85,19.55,82,0,0
P06274,1,3804,784,370,24.12,2.54,97,0,0
P06275,1,4213,576,1688,16.05,6.68,47,0,0
P06276,1,4460,379,756,12.07,9.49,26,0,0
P06277,0,135,20,3321,19.81,4.75,93,0,0
P06278,0,1100,949,1138,19.7,0.25,30,0,0
P06279,1,1871,878,3624,10.52,9.37,91,0,0
P06280,0,4033,176,1360,20.18,10.73,24,1,0
P06281,1,4113,362,2621,31.69,12.51,48,0,0
P06282,1,4012,21,2728,1.29,16.54,69,1,0
P06283,1,204,836,1165,49.46,5.06,63,0,0
P06284,1,4594,959,1508,14.8,1.22,55,0,0
P06285,0,2371,547,1461,31.18,1.8,6,0,0
P06286,1,4690,249,2135,14.18,9.95,69,1,0
P06287,1,561,660,462,19.68,18.44,34,0,0
P06288,1,3314,951,3119,27.46,19.64,88,0,0
P06289,1,3960,72,480,30.59,4.1,20,0,0
P06290,1,2526,90,822,38.52,3.04,46,1,0
P06291,0,2211,175,523,39.58,7.07,59,0,0
P06292,0,2371,125,2258,25.94,9.28,16,0,0
P06293,1,4735,203,243,3.79,16.16,89,0,0
P06294,0,2681,913,238,27.89,15.49,16,1,0
P06295,1,2806,245,1220,23.88,18.45,70,0,0
P06296,1,3769,610,768,10.77,17.16,24,0,0
P06297,0,2255,270,234,0.51,8.78,33,0,0
P06298,0,4410,43,2234,15.8,0.38,25,1,0
P06299,1,900,733,2760,12.97,4.73,5,1,0
P06300,0,1750,940,3361,24.15,12.2,9,0,0
P06301,1,4899,608,3292,38.08,10.03,80,0,0
P06302,1,3295,547,496,21.95,4.8,77,1,0
P06303,1,3159,167,1519,47.58,2.63,2,1,0
P06304,1,1452,434,1903,11.07,4.32,58,0,0
P06305,0,1243,29,3373,11.05,5.19,79,0,0
P06306,1,2322,793,2234,30.22,17.35,68,0,0
P06307,0,1670,596,3521,44.81,14.21,47,1,0
P06308,0,2027,356,3483,33.59,11.05,22,0,0
P06309,1,1768,490,1634,33.68,0.42,90,0,0
P06310,1,3663,632,935,40.31,16.42,4,0,0
P06311,0,2302,798,1268,33.43,11.05,55,0,0
P06312,1,1169,247,2360,37.97,12.55,37,0,0
P06313,1,4710,695,818,43.31,1.31,81,1,0
P06314,0,2432,252,3567,0.4,16.3,75,0,0
P06315,0,386,956,21,44.28,16.64,84,1,0
P06316,1,2430,784,2115,10.76,17.67,6,1,0
P06317,1,3348,720,2439,45.61,10.56,16,0,0
P06318,1,1405,865,3387,13.31,7.88,8,0,0
P06319,1,123,381,1088,22.76,1.46,87,0,0
P06320,0,3997,535,1827,46.69,3.88,74,0,0
P06321,1,3452,633,1990,5.49,4.51,88,0,0
P06322,1,3896,736,728,37.26,1.25,45,0,0
P06323,1,1624,899,2588,19.62,3.09,36,1,0
P06324,0,1181,904,2615,1.21,17.74,6,1,0
P06325,0,727,897,1873,46.96,10.91,16,1,0
P06326,0,3884,418,2947,5.89,15.29,40,0,0
P06327,1,3670,122,211,38.71,5.5,63,0,0
P06328,1,1141,293,1773,19.21,2.69,82,0,0
P06329,1,2375,684,199,40.53,7.47,56,1,0
P06330,0,4031,142,986,37.51,15.86,84,0,0
P06331,0,358,937,177,31.66,5.95,44,0,0
P06332,1,3742,898,1446,46.96,4.09,72,0,0
P06333,1,2844,510,930,4.95,0.45,7,0,0
P06334,1,4538,926,2036,39.93,12.48,90,0,0
P06335,0,2211,947,1485,33.54,8.72,86,1,0
P06336,1,972,680,2091,15.74,5.18,9,0,0
P06337,0,360,56,1454,27.3,10.4,53,1,0
P06338,0,2632,41,167,32.23,14.01,65,0,0
P06339,1,3190,820,2334,36.81,4.95,43,0,0
P06340,0,4948,630,2756,9.35,12.18,47,1,0
P06341,0,1624,120,2384,5.11,5.2,70,0,0
P06342,1,3928,823,585,5.1,19.73,1,1,0
P06343,1,1756,762,3242,14.69,14.65,79,0,0
P06344,1,240,342,1915,7.71,12.05,5,0,0
P06345,1,4761,331,2230,26.78,3.45,79,0,0
P06346,0,975,455,15,21.85,11.73,88,1,0
P06347,0,4318,436,3567,44.65,16.01,44,1,0
P06348,1,2313,340,1603,35.87,14.74,9,0,0
P06349,1,1305,340,2934,10.29,15.56,8,1,0
P06350,1,787,415,836,2.29,6.36,95,1,0
P06351,0,2428,848,3625,35.46,6.57,31,0,0
P06352,1,555,181,2157,42.29,10.78,1,0,0
P06353,0,2109,676,1576,35.05,5.57,20,0,0
P06354,1,4942,983,305,32.19,2.26,2,1,0
P06355,1,2649,263,3027,12.47,9.22,97,0,0
P06356,1,1559,209,2053,24.73,0.04,92,1,0
P06357,1,4235,522,2890,36.25,15.22,83,1,0
P06358,1,1363,181,1716,9.67,14.99,22,1,0
P06359,1,3959,443,3344,23.83,11.04,36,0,0
P06360,1,589,250,360,5.85,14.95,71,0,0
P06361,0,1749,137,1208,26.54,12.49,35,1,0
P06362,1,540,217,1858,28.68,13.95,13,0,0
P06363,0,2422,750,2703,26.77,1.29,86,1,0
P06364,1,290,453,1971,23.47,17.63,90,0,0
P06365,1,2090,882,1123,29.37,12.88,14,1,0
P06366,1,3935,848,1113,49.84,12.21,34,0,0
P06367,0,3958,86,983,31.13,7.74,21,0,0
P06368,0,3859,809,1269,37.63,0.56,46,0,0
P06369,1,1255,292,3310,9.61,18.03,35,1,0
P06370,1,7,91,2771,26.5,19.71,14,1,0
P06371,1,1657,207,3152,0.38,16.16,95,0,0
P06372,0,4578,203,2162,1.57,18.3,81,1,0
P06373,1,4428,185,2323,16.12,2.42,57,0,0
P06374,1,1256,84,2127,23.33,2.57,30,1,0
P06375,0,3950,826,3639,28.78,17.59,40,1,0
P06376,0,1039,663,178,44.4,1.15,99,0,0
P06377,1,2116,155,3380,38.59,1.86,88,1,0
P06378,1,684,292,560,15.0,16.34,73,0,0
P06379,1,4018,532,2556,37.17,11.14,77,0,0
P06380,1,1797,160,2307,27.47,7.83,25,1,0
P06381,1,1824,385,1809,38.96,11.07,82,0,0
P06382,1,3534,484,291,20.55,17.57,29,1,0
P06383,0,62,502,2932,4.59,15.14,11,0,0
P06384,0,260,850,290,30.92,13.83,30,1,0
P06385,1,3571,155,541,27.85,19.54,81,0,0
P06386,1,3192,142,1909,47.68,10.43,1,0,0
P06387,1,4953,768,2811,8.11,0.13,77,1,0
P06388,1,1488,618,3134,32.81,8.58,19,0,0
P06389,0,1130,283,593,23.7,1.93,57,1,0
P06390,1,4275,561,1428,18.95,2.33,19,1,0
P06391,0,354,34,947,39.73,5.1,33,0,0
P06392,1,2774,223,2527,40.53,7.63,59,0,0
P06393,1,588,667,1348,35.73,9.63,33,0,0
P06394,1,604,392,380,4.18,3.4,36,1,0
P06395,1,2228,407,1704,17.26,6.23,66,0,0
P06396,0,173,702,309,2.34,5.53,98,0,0
P06397,1,353,387,3414,17.18,7.3,96,0,0
P06398,0,3290,695,1693,32.4,2.16,18,0,0
P06399,1,433,748,1498,25.94,7.95,94,0,0
P06400,1,2952,296,3127,35.15,11.09,51,1,0
P06401,1,258,322,2894,27.57,1.94,43,0,0
P06402,1,867,815,2472,27.79,10.42,85,0,0
P06403,0,2606,853,1165,25.55,15.12,26,0,0
P06404,1,3645,487,660,18.22,0.16,37,0,0
P06405,0,595,569,3447,22.33,0.95,91,0,0
P06406,1,393,38,2273,5.62,9.33,20,1,0
P06407,0,4431,504,1497,41.73,17.46,83,0,0
P06408,0,2110,502,2072,44.46,19.96,37,0,0
P06409,1,3864,752,3436,38.31,1.87,12,1,0
P06410,1,4139,536,2142,29.18,0.37,92,0,0
P06411,0,2200,315,2555,28.46,4.58,20,1,0
P06412,0,3997,495,564,23.52,9.35,41,0,0
P06413,1,3853,116,1605,11.57,11.44,96,0,0
P06414,0,4949,341,1199,19.19,19.47,95,0,0
P06415,0,3754,881,643,49.5,17.77,47,1,0
P06416,1,4370,239,1431,7.29,11.24,45,0,0
P06417,0,3429,686,2537,27.13,7.23,91,0,0
P06418,1,4521,993,1950,43.33,6.43,77,0,0
P06419,1,4578,444,458,22.65,11.45,56,0,0
P06420,1,213,851,3484,30.28,14.43,51,0,0
P06421,1,2126,739,2948,41.39,9.63,21,1,0
P06422,1,138,996,337,27.38,6.09,97,1,0
P06423,0,4193,486,3010,36.57,12.26,16,1,0
P06424,0,3960,764,1354,17.36,11.16,96,0,0
P06425,1,663,410,3284,36.65,8.55,96,0,0
P06426,0,2832,891,2013,2.05,14.97,25,0,0
P06427,1,1073,622,344,7.64,5.64,38,0,0
P06428,1,4574,752,575,31.86,9.7,70,0,0
P06429,0,4022,735,1570,22.45,18.81,62,1,0
P06430,1,161,297,1547,41.42,14.46,88,0,0
P06431,1,1500,51,942,17.1,7.76,50,0,0
P06432,1,3178,732,345,38.36,10.92,29,1,0
P06433,1,4490,303,3319,6.96,8.11,40,0,0
P06434,1,4896,287,324,46.51,2.25,32,0,0
P06435,1,185,663,2514,20.92,6.7,49,0,0
P06436,1,4653,898,2138,11.55,17.21,62,0,0
P06437,1,1980,117,293,39.46,9.22,38,0,0
P06438,0,4541,922,3612,47.39,11.69,27,0,0
P06439,0,3988,968,523,45.9,3.63,17,0,0
P06440,1,829,423,2897,11.9,7.12,73,0,0
P06441,0,3519,790,258,33.6,18.58,58,0,0
P06442,0,3511,646,1110,27.34,6.28,65,1,0
P06443,1,3328,208,3229,36.26,5.01,42,0,0
P06444,0,3348,126,1517,24.35,1.12,77,0,0
P06445,1,2485,292,2233,23.49,1.94,12,1,0
P06446,1,4611,518,2391,44.14,11.7,0,0,0
P06447,1,1225,221,820,43.56,13.2,31,1,0
P06448,1,4851,76,1892,39.38,12.83,88,0,0
P06449,0,2844,337,2788,35.24,10.8,9,1,0
P06450,1,2733,862,1539,33.92,9.82,14,0,0
P06451,1,4420,789,568,2.81,1.44,92,0,0
P06452,1,3996,845,2997,37.48,16.81,16,0,0
P06453,1,2670,849,508,31.91,10.26,62,1,0
P06454,0,4782,738,1563,15.12,2.64,53,0,0
P06455,1,1498,912,2063,41.01,2.72,22,0,0
P06456,0,1688,274,524,41.62,10.26,70,0,0
P06457,1,2447,862,2247,46.61,4.89,49,1,0
P06458,1,867,806,1207,20.92,18.44,58,0,0
P06459,0,4312,116,308,27.56,9.98,35,0,0
P06460,0,3008,291,1839,45.3,19.57,5,0,0
P06461,0,3524,270,3579,15.84,14.68,65,1,0
P06462,1,2012,446,3352,39.83,16.21,31,0,0
P06463,1,239,156,3229,49.6,7.78,52,0,0
P06464,0,47,571,1383,32.6,2.68,68,0,1
P06465,1,4049,183,2306,49.19,13.79,82,1,0
P06466,0,3457,423,1942,25.79,8.14,1,0,0
P06467,1,3279,655,1180,7.65,18.98,42,0,0
P06468,0,3228,672,2472,8.78,3.87,86,1,0
P06469,1,1248,600,2826,36.57,12.53,39,1,0
P06470,1,1167,15,1044,0.05,17.32,67,0,0
P06471,1,3490,925,2686,33.09,8.06,3,1,0
P06472,1,4970,760,3418,7.56,19.07,74,1,0
P06473,1,1897,97,2967,49.22,1.53,45,0,0
P06474,1,3536,961,1011,8.16,11.74,19,0,0
P06475,1,2179,615,349,27.62,15.55,13,1,0
P06476,1,4720,299,960,33.47,4.04,98,0,0
P06477,1,1970,746,3456,40.97,1.16,13,0,0
P06478,0,4696,421,437,22.96,1.6,48,1,0
P06479,1,2720,306,455,46.69,6.38,2,1,0
P06480,0,2381,955,2671,24.01,4.46,78,1,0
P06481,1,1943,273,1569,12.6,4.48,20,1,0
P06482,1,3146,260,1103,29.65,9.17,60,0,0
P06483,1,3483,238,1475,32.9,1.7,1,0,0
P06484,0,3696,935,1618,25.37,19.91,20,0,0
P06485,0,2825,773,3612,36.66,13.92,9,1,0
P06486,1,1827,331,1512,21.03,0.61,90,1,0
P06487,1,222,114,642,0.22,13.84,18,1,0
P06488,0,1746,267,3594,13.23,15.84,52,0,0
P06489,1,529,11,391,47.3,3.82,75,0,0
P06490,1,133,72,2621,38.16,16.81,48,0,0
P06491,1,3803,873,3430,9.48,12.24,79,0,0
P06492,0,4486,405,2080,3.33,16.42,7,1,0
P06493,1,101,816,3207,17.54,14.33,56,0,0
P06494,0,3723,177,920,41.82,14.09,88,0,0
P06495,1,2728,975,1623,5.3,3.16,23,0,0
P06496,0,2545,771,1945,27.17,6.32,46,0,0
P06497,0,2558,945,2457,13.75,10.46,81,1,0
P06498,0,3041,258,3600,36.31,2.25,20,0,0
P06499,0,2000,399,3070,0.02,9.57,7,0,0
P06500,1,948,269,1114,13.86,8.91,18,0,0
P06501,0,1568,831,412,33.96,4.64,29,1,0
P06502,0,4936,631,2346,27.34,3.99,90,0,0
P06503,1,2053,680,3558,38.94,4.95,99,0,0
P06504,0,3005,485,1788,7.88,12.1,99,0,0
P06505,0,193,579,2120,26.55,8.3,25,0,0
P06506,1,741,58,260,9.79,8.28,19,1,0
P06507,1,3906,641,2737,31.96,3.63,77,1,0
P06508,1,2959,886,2013,6.57,15.75,96,0,0
P06509,1,4568,265,1335,7.43,14.01,72,0,0
P06510,1,2263,74,958,16.41,8.58,86,0,0
P06511,0,3420,998,1848,20.1,2.84,44,1,0
P06512,1,2923,89,2038,24.93,14.29,63,0,0
P06513,1,3254,504,2779,29.04,17.98,29,0,0
P06514,1,3239,356,2732,23.44,3.57,52,0,0
P06515,1,3865,153,1188,2.28,12.05,49,0,0
P06516,0,37,899,2887,17.17,8.49,61,0,1
P06517,1,1698,217,334,3.07,1.75,41,0,0
P06518,1,4566,485,3573,5.9,14.52,27,0,0
P06519,1,4026,539,2779,4.64,1.42,57,1,0
P06520,0,3213,129,803,7.9,14.04,30,0,0
P06521,0,1783,65,3232,40.65,5.62,89,0,0
P06522,0,1966,143,2437,31.38,11.31,99,0,0
P06523,1,102,379,2807,25.34,3.21,58,0,0
P06524,0,41,312,2930,36.61,7.42,99,0,1
P06525,0,2994,406,971,48.06,2.08,74,1,0
P06526,1,3218,406,1094,20.88,9.35,11,1,0
P06527,0,2990,972,940,18.37,4.27,44,1,0
P06528,1,4288,276,3163,48.89,3.76,65,0,0
P06529,0,3369,614,902,38.57,2.14,67,0,0
P06530,1,1061,408,3432,38.86,15.31,31,0,0
P06531,1,2549,313,3392,30.0,12.79,40,0,0
P06532,1,1676,548,1268,25.35,3.14,97,1,0
P06533,1,3689,248,23,27.53,9.45,54,0,0
P06534,0,3997,944,556,32.6,13.22,68,0,0
P06535,0,325,460,2748,18.84,17.56,4,0,0
P06536,0,1120,398,2450,39.11,1.19,62,1,0
P06537,1,107,667,1396,45.46,7.25,3,0,0
P06538,1,2678,450,3357,28.56,12.32,40,0,0
P06539,1,334,470,2488,19.07,0.31,11,0,0
P06540,1,2039,643,1876,34.78,4.87,98,0,0
P06541,0,803,558,1757,9.11,14.9,36,0,0
P06542,1,1848,433,881,48.43,7.11,97,0,0
P06543,1,766,955,3423,32.9,1.69,54,0,0
P06544,0,3527,445,2973,3.38,12.53,44,0,0
P06545,1,2306,706,1878,26.49,5.0,27,0,0
P06546,0,2829,102,1242,37.52,14.03,58,0,0
P06547,1,1488,327,2532,13.89,18.0,6,1,0
P06548,1,4129,682,3514,2.55,10.56,59,1,0
